"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-05-31","0.00","92","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-01","0.00","87","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-02","0.00","89","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-03","0.18","69","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-04","0.00","80","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-05","0.00","85","53"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-06","0.00","93","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-07","0.00","93","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-08","0.00","88","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-09","0.00","89","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-10","0.00","86","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-11","0.00","87","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-12","0.33","83","55"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-13","0.08","86","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-14","0.00","92","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-15","0.00","91","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-16","0.00","96","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-17","0.00","93","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-18","0.00","95","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-19","0.00","99","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-20","0.00","90","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-21","0.00","88","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-22","0.00","86","54"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-23","0.00","89","54"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-24","0.00","97","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-25","0.00","100","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-26","0.00","92","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-27","0.00","83","56"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-28","0.00","80","54"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-29","0.00","82","52"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-06-30","0.00","80","56"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-01","0.00","87","52"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-02","0.00","90","54"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-03","0.00","98","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-04","0.00","96","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-05","0.00","91","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-06","0.00","98","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-07","0.00","101","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-08","0.00","104","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-09","0.00","98","64"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-10","0.00","92","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-11","0.00","93","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-12","0.00","96","56"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-13","0.00","95","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-14","0.00","96","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-15","0.00","100","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-16","0.00","85","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-17","0.00","92","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-18","0.00","95","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-19","0.00","99","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-20","0.00","92","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-21","0.00","100","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-22","0.00","93","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-23","0.00","86","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-24","0.00","95","63"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-25","0.00","100","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-26","0.00","93","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-27","0.00","92","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-28","0.00","92","56"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-29","0.00","93","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-30","0.00","85","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-07-31","0.00","93","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-01","0.00","94","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-02","0.00","97","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-03","0.00","99","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-04","0.00","102","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-05","0.00","107","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-06","0.00","106","64"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-07","0.00","108","66"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-08","0.00","100","63"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-09","0.00","85","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-10","0.00","80","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-11","0.00","90","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-12","0.00","93","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-13","0.00","98","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-14","0.00","96","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-15","0.00","86","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-16","0.00","82","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-17","0.00","83","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-18","0.00","89","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-19","0.00","83","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-20","0.32","82","63"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-21","0.00","94","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-22","0.00","89","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-23","0.00","85","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-24","0.00","88","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-25","0.00","88","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-26","0.00","89","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-27","0.00","90","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-28","0.00","90","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-29","0.00","90","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-30","0.00","91","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-08-31","0.00","92","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-01","0.00","94","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-02","0.00","93","63"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-03","0.00","96","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-04","0.00","100","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-05","0.00","92","65"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-06","0.00","92","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-07","0.00","94","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-08","0.00","96","64"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-09","0.00","91","62"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-10","0.00","84","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-11","0.00","87","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-12","0.00","90","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-13","0.00","85","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-14","0.16","82","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-15","0.00","80","54"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-16","0.00","85","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-17","0.00","87","56"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-18","0.00","84","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-19","0.00","87","53"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-20","0.00","93","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-21","0.00","94","53"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-22","0.00","94","55"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-23","0.00","98","57"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-24","0.00","99","61"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-25","0.00","95","64"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-26","0.00","89","60"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-27","0.00","91","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-28","0.00","94","55"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-29","0.00","97","58"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-09-30","0.00","92","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-01","0.00","81","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-02","0.06","78","54"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-03","0.00","85","51"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-04","0.00","83","59"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-05","0.00","82","54"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-06","0.00","74","55"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-07","0.00","73","51"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-08","0.29","67","53"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-09","0.47","70","55"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-10","0.00","71","50"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-11","0.00","70","44"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-12","0.00","75","48"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-13","0.00","79","46"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-14","0.00","83","47"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-15","0.00","86","48"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-16","0.00","88","50"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-17","0.00","87","51"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-18","0.00","86","48"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-19","0.00","72","51"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-20","0.00","78","46"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-21","0.00","81","48"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-22","0.00","77","50"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-23","0.00","75","50"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-24","0.00","73","52"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-25","0.00","74","43"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-26","0.00","77","43"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-27","0.00","78","48"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-28","0.00","78","45"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-29","0.00","76","52"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-30","0.00","78","50"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-10-31","0.00","81","55"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-01","0.00","85","56"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-02","0.00","82","48"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-03","0.00","83","51"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-04","0.00","83","52"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-05","0.00","80","47"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-06","0.00","71","51"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-07","0.00","71","48"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-08","0.00","67","42"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-09","0.00","67","40"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-10","0.92","61","52"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-11","0.01","60","52"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-12","0.00","63","47"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-13","0.14","66","50"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-14","0.28","65","49"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-15","0.27","56","49"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-16","0.00","64","49"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-17","0.00","66","43"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-18","0.03","58","47"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-19","0.14","63","49"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-20","0.00","62","41"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-21","0.00","59","45"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-22","0.00","61","47"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-23","0.00","70","53"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-24","0.07","68","48"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-25","0.46","62","46"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-26","1.52","57","51"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-27","0.18","58","43"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-28","0.00","61","39"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-29","0.00","60","41"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-11-30","0.54","59","46"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-01","0.00","59","37"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-02","0.00","55","39"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-03","0.00","53","41"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-04","0.00","60","38"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-05","0.32","56","50"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-06","0.11","57","51"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-07","1.46","56","47"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-08","0.00","56","39"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-09","0.00","55","37"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-10","0.00","59","34"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-11","0.00","51","33"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-12","0.00","47","35"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-13","0.00","44","37"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-14","1.02","52","40"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-15","0.00","47","35"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-16","0.00","48","44"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-17","0.00","49","44"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-18","0.00","58","44"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-19","0.00","56","39"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-20","0.00","52","35"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-21","0.00","55","35"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-22","0.00","55","38"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-23","0.00","52","38"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-24","0.00","58","37"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-25","0.00","56","34"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-26","0.00","56","33"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-27","0.00","53","30"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-28","0.00","56","34"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-29","0.00","57","33"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-30","0.00","59","33"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1997-12-31","0.00","56","38"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1998-01-01","0.00","55","38"
"USW00023232","SACRAMENTO EXECUTIVE AIRPORT, CA US","38.5069","-121.495","4.6","1998-01-02","0.41","57","39"
